0,1,2,3
0.23872723437788917,0.01832584548569377,0.015049848452903249,-0.17566316317169264
0.30390954963655115,0.030953007138428367,0.04522722883472162,-0.13384938474845426
0.264675655462131,0.022629339743175266,0.028206073228957573,-0.2728998445378578
0.28061041285649835,0.014043854347410503,-0.0029541251404644007,-0.3575156762135454
0.29677979990351555,0.029135285708238916,0.04518373800282336,-0.18888583653895397
0.35439526994372145,0.04054902604980828,0.07349296086991527,-0.06764633270783771
0.12241845513167873,-0.006937988521177392,-0.053661879663646606,-0.10811982857878369
0.19710632538780387,-0.0023968969835190305,-0.04485559024036714,-0.330732980253094
0.3287514054860492,-0.013885892367154231,-0.019430272931713503,-0.2912014289102009
0.3099741663676299,0.020181050380122394,0.013817140437273834,-0.3012055832517577
0.31694311359047994,0.020142695668811623,0.012240917137422503,-0.38054435391423647
0.420896197947905,0.03716371580262426,0.05356983374273992,-0.23105691135821674
-0.13513824341867647,-0.028293155954536547,-0.07071224816643848,0.022132650703842287
0.38793795591221725,0.03442263338898361,0.05071742689450073,-0.1558243097428934
0.42669100043729236,0.03622678785667549,0.053261142601589685,-0.24817527772042253
0.31539243929814037,0.014961437289958277,0.0036953994934771812,-0.40049320695573076
0.3047517244006722,0.01797239967958777,0.007332772193482924,-0.3468738682362136
0.3812753629409076,0.02250077356770225,0.01061677473551661,-0.4229139457786108
0.27350466090204195,0.015231501806424875,0.0057048078605764045,-0.2586486238011425
0.3175692197389041,0.020780644719242666,0.0209837960768545,-0.34594646328734246
0.5278913066176396,0.04606665542151058,0.06618952402428324,-0.1814647830887284
0.39908001668387355,0.036738380576763,0.0590556657740238,-0.2519829342042176
0.31523371117982946,-0.005198016734218347,0.012316940974097383,-0.356371051915992
0.3509736884851929,0.02671614948703699,0.031228758167543308,-0.31359319671234637
0.3228030661004913,-0.008614593910918593,0.0058347703562269815,-0.3784402541657904
0.40322704412999016,0.028712835180750268,0.027897709125990624,-0.2994783517550679
0.3450842923500005,0.006816909004280486,0.04962055430960591,-0.2832151413456476
0.38066000160346836,0.03846239450100092,0.06754736211890591,-0.24592081568128193
0.3816700845741325,0.042810524225319974,0.08072835314712354,-0.09330672860096237
0.3659407478842607,-0.0011151049756694224,0.023233187990910547,-0.31769597712340897
0.23458007704656963,-0.013415750952483655,0.013824993987605632,-0.27017258088114754
0.2936930068400314,0.022450049598737785,0.02419611664363131,-0.2738523328448908
0.29166400353784494,0.03395701756815248,0.06333539651068959,-0.1263388134934894
0.22941217166536323,0.022296718034453204,0.03610752768310394,-0.22859219659323798
0.3763080353538522,0.031037947686912145,0.03888759520505181,-0.24943117692617217
0.3645915510648268,0.034297955198844265,0.0537847898430223,-0.23043025792765384
0.3716229930204676,0.04863879757603603,0.09858736789909775,0.012799346118634099
-0.2501355129054632,-0.15065082971400282,-0.36504006402789957,0.19853758333074856
-0.2502257350570797,-0.1471264027331771,-0.36363083289599174,0.19883100959213046
0.24740276970905378,0.026086727508120577,0.04823338023476815,-0.15149989195718117
0.2977963598064768,0.01737795009707266,0.006843806940924185,-0.3183149805017956
-0.2398194043485895,-0.14255201134144935,-0.3364049326352951,0.17974215896298645
-0.2554738734162728,-0.19509130285794082,-0.29155897277901266,0.14745738523500737
-0.2431408899691005,-0.09188663021796273,-0.2920237746797377,0.1392317836929425
-0.24971734432829096,-0.18293630644185577,-0.23634072730927444,0.14549648614402888
-0.2443461002236995,-0.15614235681062938,-0.3549058937932913,0.17580666034798972
-0.2614851532655398,-0.11271007262178143,-0.349653738639368,0.19416322738204767
-0.271792655141904,-0.19883969041827246,-0.2874757819548524,0.16559941493877253
-0.2298220307398451,-0.17616177413144252,-0.3427846439160859,0.13671528096258828
-0.2383705428323896,-0.215952331251874,-0.23021090393367313,0.11818372921461595
-0.2192484557016759,-0.17399178244387034,-0.29877236566157944,0.13649878861471665
-0.23775644093235815,-0.06089915368313649,-0.3092861880658297,0.156639045336013
-0.24038749913038915,-0.06488709099884263,-0.321548304949155,0.15609533586153596
-0.24291737424860782,-0.10814660301339044,-0.31539883934750207,0.17466663687506284
-0.22779825384921712,-0.08101954667882703,-0.3123783774946409,0.1550156825300126
-0.24124397803991693,-0.06876286244413025,-0.3185754750779065,0.16136848776488957
-0.22150250887396492,-0.15180238127170592,-0.36950800111965565,0.12251833449767849
-0.2168735617322247,-0.1482382750717821,-0.36353879244732995,0.11197089257102841
-0.23668790022190817,-0.055039588501902395,-0.30276664588535024,0.15305440579203533
-0.2832192107542752,-0.17416070667764108,-0.3199520127216116,0.19447883397196813
-0.20023588670461842,-0.1486037489414062,-0.32675040499584307,0.08008705343489561
-0.2023873560905402,-0.14502062129089868,-0.32661122221066985,0.09222478161475012
-0.19999610540860832,-0.14476778149243855,-0.32703493909618914,0.08157559473046047
-0.21221911032300822,-0.10646360437041566,-0.32448817097235816,0.09588290191141834
-0.17015052498722263,-0.11485546339439223,-0.2398788624573006,0.04718272859364434
-0.21017990926318447,-0.10728187074250818,-0.32637185770127863,0.09026266938950998
-0.2068459087009481,-0.12007917518910204,-0.3445592569336584,0.05046844581122766
-0.2140358893203423,-0.11075724773919109,-0.33009414127123876,0.1037781201165051
-0.19700253867416603,-0.14603147642496214,-0.3273981009667235,0.06978280720076094
-0.20756776023402038,-0.11207752180088203,-0.3224949913468461,0.07980695844712582
-0.21020064440207936,-0.09226530978302443,-0.30637439992713095,0.10417682230801602
-0.21967733385189672,-0.0860578861791012,-0.32861963398438815,0.10525259573768188
-0.20170821604474648,-0.09209154858094988,-0.3084184161822846,0.07858253004805774
-0.20349107229090435,-0.09647606707111962,-0.30033760090027095,0.08722540750394478
-0.20317977506050566,-0.09593938026414427,-0.29958367719759643,0.08379040738095425
-0.21525335838084955,-0.10250902532015414,-0.32418769529539143,0.11316244323169437
-0.21616517038456143,-0.10764597064603522,-0.33629011395055153,0.10420729082896492
-0.1941799314318331,-0.1449396261067437,-0.35170747117990386,0.030903648522081342
-0.2185113009485098,-0.09849240870530446,-0.32388440845118455,0.12533533026402738
-0.22491338452031728,-0.08026662773220655,-0.3158565274805916,0.12143653780444062
-0.20199657481701205,-0.09827374874232231,-0.2967752364125674,0.07351911940847669
-0.20184578537330028,-0.10306930301921464,-0.31924910354497044,0.04369969827140038
-0.19733081909576336,-0.09588509205652522,-0.28623929961449573,0.06722482631888536
-0.20405772130170602,-0.10029657182153782,-0.3090364898991538,0.06553755162147024
0.3009520265152125,0.01329755826797478,0.05970117123148699,-0.04292236376819743
0.54800380376358,0.05882316596082567,0.10646379581747217,-0.06689309733269791
-0.18997697362831173,-0.10374068970890954,-0.3346715692048556,-0.0005499216919302996
-0.18265728249334184,-0.1040677447506307,-0.3380244441193367,-0.023584988022463494
0.46560140004863226,0.04574680974858364,0.07568529256142242,-0.16229871628774178
0.26233208377554895,0.027408921804456317,0.05042112673618254,-0.14085566487027265
0.35926017466731774,0.0029906426001721042,0.037980658712328384,-0.24270104345494165
0.31637282805106387,0.02929039674191981,0.050227306081124704,-0.14470546400505324
0.3683958737527713,0.03295663942308726,0.053833232287315014,-0.2486288748999237
0.24293998794158242,-0.004924045568724149,0.01946936241665238,-0.2020185714062486
0.20832012157496776,0.017948151039846875,0.029648197949592017,-0.1626288671722254
0.2595835719303479,0.016610063975937703,0.016424495418395725,-0.25871615505155454
0.2195638386791198,0.022819493929131494,0.043931917446095994,-0.12003481028683563
0.32386923374006793,0.03612027224451124,0.07102194862969848,-0.14593224201661792
0.37266242323077337,0.045416702656863546,0.08423141196408228,-0.13434928355649464
0.19588554008113315,0.0026942940981084474,-0.029508244527195828,-0.21699338562856565
0.2437059991131387,0.015506548267843973,0.007687107422897674,-0.10021899921110662
0.16345308341173156,-0.0035807020769262066,-0.04951421240211258,-0.18913139195927345
0.13214758450546404,-0.023417305869968454,-0.0031326780650873538,-0.11991772817131247
0.25317511041818375,0.014236765076253459,-0.001967010891029833,-0.17121388713608965
0.18305234923506788,0.0038669082575944497,-0.02505023119524287,-0.20875897764347548
0.28487031216466263,0.02486126546253365,0.031085527223634037,-0.17270674911570377
0.18954452096397775,0.006217274590589547,-0.01959753835940966,-0.14171411240376117
0.27603619023003984,0.02695558040532156,0.03706696327929532,-0.10208238105038459
0.27341379424456586,0.02068791949064891,0.0175632124074889,-0.20761128062766773
0.2835120235929965,0.02215985722797325,0.0204553489644177,-0.24299972286892985
0.2329669377072721,0.01866226824031667,0.017372475451144107,-0.16939357887889595
0.32761009302976973,0.03157898082769939,0.04591298622311024,-0.1780047870191647
0.264534536325978,0.022827161126926527,0.028827004260436835,-0.2522661604008678
0.3054643830967969,0.01793927976534706,0.005253175901719616,-0.2651059019625651
0.37316708672693055,0.03939365975336804,0.064075141575721,-0.19134596899767564
0.29259405994034327,0.028183294078535075,0.03897685637320699,-0.10057723706412014
0.256479679989421,0.0045913082594200285,-0.03405943349368913,-0.2761089348205422
0.40637278234453394,0.031975692387802464,0.04412109883184481,-0.26774388047193326
0.17227059927888527,-0.0061012772565685654,-0.05627334373804554,-0.28447351960016676
0.38322967304460676,0.029308537052098044,0.033207071505382116,-0.30847735358534606
0.35150064912832457,0.027460505321542917,0.033251057922478705,-0.22190181694864194
0.3164935769536026,0.019757418288048355,0.009771176624283805,-0.3243988970087147
0.22661591015149724,0.008552044715292778,-0.01014542358107597,-0.22672550221104637
0.29210912766296476,0.014403084426013969,-0.003357147450841423,-0.3747161713869531
0.2939947016981924,-0.013584373948335704,-0.012317883443828169,-0.2718567811649588
0.40176734918992674,0.03537011903568292,0.05099702770204149,-0.22716447523471986
0.38278185474615517,0.029555621934169905,0.03340473277351446,-0.24545991789898097
0.4440775314855501,0.037543699326966225,0.05631991804682216,-0.2732200282003324
0.3934971263744932,0.02158250127960333,0.015157163448891,-0.3936834729254746
0.4123801365547532,0.0002353960509985497,0.0046542943239981874,-0.27833926383913166
0.3028542292459337,-0.009877619577773899,0.004973240478012941,-0.2971710036207099
0.2691370495302102,0.010837606858041327,-0.00890089063087559,-0.4006496802916887
0.4256730094766875,0.0009930435583500137,0.013718100845709236,-0.4174214488877523
0.42464369626473064,0.03517731710901772,0.04811417768458569,-0.29080037742127374
0.3918628607618879,0.024066233713308946,0.017967191585902174,-0.3892791512961174
0.34712448688104103,-0.0028131050800373307,0.019607405682409366,-0.30988472264660266
0.39377284658641876,0.028671225264913138,0.029696578100844907,-0.39058119013194237
0.3027952010806758,-0.0057573500754604665,0.022106259882962685,-0.3101320270369239
0.40061726562548683,0.03780138805542059,0.06143940915156548,-0.27379371366441435
0.33902402565529793,0.03315767634637533,0.05318021656642277,-0.24236713884215202
0.3865109796682874,0.035654057540838266,0.05400427173793883,-0.28694311533048844
0.36886022930264933,0.03552878219662573,0.05562020943211247,-0.238876402685695
0.36190708336955063,0.03586243136821599,0.06013322671729662,-0.2809804347598998
0.2639272721546161,0.03247071920806418,0.061829294855605885,-0.08126334297543257
0.3277162038259322,0.03853925915835419,0.07303016627264519,-0.1622630995294619
0.37109646450111794,0.03606114279853326,0.05797149327055873,-0.19210062458417096
0.3009716681433446,0.027967351678717944,0.04203793105485564,-0.22256318284492932
-0.23851376820179984,-0.16365099940409983,-0.35036813656208404,0.16016517921992335
-0.238575868423834,-0.14808661822502936,-0.32513835518255146,0.17242359196591867
-0.2588778750288661,-0.19520527051353623,-0.30045978683499314,0.15240253505252488
-0.2450037096266346,-0.1409423957574822,-0.35068081790881217,0.1897520999487592
-0.24354735994723914,-0.14659274411093104,-0.34689844784463314,0.18880157483180138
-0.24119393097550837,-0.1512772725450755,-0.3485285897333871,0.17051226952035575
-0.23089112656946373,-0.17268115481134724,-0.3547395503895393,0.1505687957661993
-0.2080407377278535,-0.16155297382197775,-0.3004964434949201,0.09988986314437412
-0.22865621707319317,-0.15431826976263113,-0.28701486043287155,0.15386381545084094
-0.2351744092062491,-0.16022575115194893,-0.3270915145357118,0.15937799773443528
-0.24192443761085264,-0.037262964851926345,-0.2920087318305487,0.14558095470241883
-0.23418772362198853,-0.09077258047131762,-0.29954875771488326,0.1650171135569379
-0.2304380556831407,-0.21096152498683657,-0.1920340443276629,0.0980035582260964
-0.2384980006233669,-0.09989090196949152,-0.30784955656825913,0.17062276070493118
-0.22623210371908353,-0.04962921285877125,-0.2747037352805083,0.13836612369646245
-0.23109126931748558,-0.08155513263204053,-0.3180825912617264,0.16052204825046779
-0.23056014077437292,-0.08048850212523988,-0.2905768489787703,0.1603447771345045
-0.24315959799208892,-0.07012652530677912,-0.3354573183725521,0.1595239401480981
-0.26603516602439814,-0.1449816095385661,-0.256912685831805,0.16230133100046698
-0.19521589994190586,-0.136962731056661,-0.32210573149175825,0.06371030626621929
-0.21023314747641725,-0.14720308625646397,-0.346518938924006,0.10264572164519806
-0.18261861419942121,-0.12250713446876403,-0.25818667899530806,0.0852723338613845
-0.1895325137296959,-0.14063091960248025,-0.2907027653541665,0.07413962758080639
-0.2206794610311098,-0.10619001868055035,-0.3360471112105553,0.12511181373196986
-0.1889380750212066,-0.09344710645288608,-0.26000660372362544,0.0602548172416695
-0.1646646856900409,-0.12584084501412296,-0.22611754431369965,0.04291735707885226
-0.2079083563928319,-0.10797855809060324,-0.3202830695326206,0.08698223419972656
-0.22050343436422376,-0.1211208042041393,-0.34487744850198554,0.12029301595418879
-0.20362048423232973,-0.10556112122934638,-0.3178232491022868,0.06992930011312237
-0.1951178707851722,-0.10402659650852016,-0.29496696388549887,0.04928586441165705
-0.20598780991697302,-0.09965928778206426,-0.30865220439080443,0.08902395154336332
-0.19288689318321287,-0.13668222559577042,-0.3167682738845113,0.0622742160035668
-0.2106927170334597,-0.09460631972112687,-0.3149230335366682,0.09885205780509093
-0.22695485058204173,-0.08354410314650987,-0.3269623102352655,0.12646763525806687
-0.2061941306068833,-0.0956012635163681,-0.3197403416023901,0.08847712980784539
-0.19919304219076253,-0.08974203711509376,-0.2852327343656962,0.08413366151338933
-0.19853303214772747,-0.09312666833417883,-0.2852978880442887,0.07623854755033495
-0.20215813067861105,-0.10057937838077605,-0.2995583622241159,0.07502815258111875
-0.21317149043464373,-0.0953680448590668,-0.31687501642716565,0.11002763127496207
-0.2075904757854423,-0.1003348536606099,-0.308009599991646,0.09916172533011013
-0.2051355549441039,-0.09385600133900882,-0.29116135795102666,0.10720144164224227
-0.20008810502973468,-0.10556802040444405,-0.32098098750339316,0.04398697742673553
-0.20108119067495428,-0.09734349341915262,-0.2977542905321099,0.06893584064572245
-0.19457511891211393,-0.10282224706947084,-0.3316055566796233,0.006174952554283154
-0.20471827736638942,-0.10219372194601486,-0.31107871818535343,0.07238992972085873
-0.193924890366135,-0.08588670805730897,-0.2747464410314416,0.06092418539972286
-0.20086671806252604,-0.10288874528310485,-0.33110519935390187,0.02839964947433365
0.08249026675334445,-0.022530173849647363,-0.01843439531561253,-0.11034204962809385
0.38073494326358437,0.014258581743550046,0.051843929326420714,-0.11226914834478771
0.5028113400442906,0.051086037654010076,0.08828082125720862,-0.0810444871058375
0.3201847560354561,0.02752991433637308,0.04181067426563839,-0.20814797272488827
0.3180826384061662,0.03503896361571145,0.07104015577018014,-0.13831823132866627
0.4269274578742806,0.04810683740546773,0.09264302991120651,-0.14949258049694708
0.2982545175527176,0.018308253272349397,0.01845525549232202,-0.24455896123881876
0.3030458940805493,0.030668709911327426,0.05802235251605363,-0.15682767524335267
0.18400288083856037,0.014608689884514144,0.0221329986256701,-0.1434476668204071
0.24076792235590055,0.01326374713678469,0.0074627946556927085,-0.2524279278184012
0.20166069825054156,0.02137232354752144,0.038173354847188486,-0.09072593262275193
0.2761073883900732,0.018298850226391716,0.021694402164039856,-0.2612649312184902
0.3042808182767383,0.0326925905460108,0.05633594989370361,-0.12713830462146988
0.20348501389674953,0.0063798115980961845,-0.01878999604586131,-0.12986515367993728
0.09224964022278871,-0.039303587865796144,-0.09184972924001998,-0.1514833270705798
0.1586925450609368,-0.01572317997937926,0.010743940527453486,-0.08999304088074243
0.28113730717988816,0.02468035847445417,0.028315656865692984,-0.11468997259111692
0.28736503769225014,0.022258433763181294,0.020733089941245966,-0.19820897639561572
0.20178759768643348,0.00955407952689893,-0.007222824912645441,-0.2254847116524985
0.11674559111363525,-0.006025270449138852,-0.049055328326628234,-0.108449087756324
0.16537571026948056,-0.0035371545008456295,-0.046823913676726,-0.2336013475956751
0.2736536712510402,0.024951069782905295,0.029846631492555127,-0.12599626992483445
0.2688772510229759,0.023068794580893847,0.028909842501908988,-0.2813983253227859
0.2975929005867782,0.025820127069382425,0.03179799768896219,-0.21057715578682631
0.34972648338474327,0.03990269040358546,0.06972917428372079,-0.07559754868639161
0.31716636133433884,0.029863499206337882,0.04149334150939326,-0.17848668896775483
0.29324934227449145,0.02978717902106874,0.046928348313463604,-0.18434402950564494
0.33393446921888154,0.021650568620496538,0.014107924897190614,-0.25993577434692106
0.2552033694079043,0.015930688319902613,0.007185743816375569,-0.2997883170769966
0.26305985860679193,0.022767935665338003,0.02903099022139339,-0.24589022281903933
0.18337059729423494,0.007384244648263889,-0.015333773669155358,-0.09537606226455816
0.4392644657054987,0.03875725161693737,0.061899616009944515,-0.19652492742829825
0.24848312682610496,0.005647462048513909,-0.02662688784085298,-0.3293763214630661
0.30295979977100906,0.01642475564002302,0.00513211114858321,-0.26823604889747965
0.3063207246715436,0.014697736789221162,-0.0014828635886135616,-0.1796156538906345
0.24294216780749495,0.00875375365560206,-0.014190693782159905,-0.33142947301926345
0.3820476306763476,0.019604546880299976,0.0027490355178745665,-0.4307537926000571
0.3047161248761431,0.014602995179465512,-0.002054122408490943,-0.35554805175872073
0.26118620164166284,0.0243627693532409,0.03445717177185757,-0.17084817638731772
0.2811736976499348,0.01058499282039178,-0.012931354625298899,-0.3557408309045767
0.40209135024221015,0.023643577368704264,0.0166225115949436,-0.3809031678601027
0.45280133644232623,0.03575877793432032,0.05157656411330571,-0.22950938699590145
0.42084511530686025,0.035797512652257224,0.04988438171570774,-0.1522503269202227
0.3341831197044774,0.019870883011861986,0.01077071596581836,-0.2929116623956528
0.28060037969377166,-0.006698876977979415,0.028066507019469174,-0.2258833810700648
0.29309496999268275,-0.016997747897682616,-0.014776367336426581,-0.37838133057049644
0.38951322219226425,0.0004020955855095938,0.02477561901063971,-0.3777215167208273
0.16431772005840684,0.0015007017919432984,-0.023660470796929425,-0.32020935690804736
0.30058325467203245,0.029386302877296922,0.050897041022353984,-0.22251645445724594
0.38204288824629656,0.03174232661285963,0.044503590244959715,-0.3326193783907876
0.3471860759688243,-0.005909466219193007,0.009527548621559686,-0.3072589637222932
0.48434926947225326,0.019005835657351353,0.05928612016283345,-0.3033087638673092
0.3872165511456238,0.008189407546851466,0.04735336353962522,-0.31134686524696553
0.3209399130488808,0.025726526631633034,0.03086514727306311,-0.31425577551708656
0.4144976947983069,0.039269170071548405,0.06369373211137974,-0.26353080951830715
0.23259101041232266,0.023260660382082392,0.037233514472592426,-0.19062589797493024
0.4335121797125018,0.042817078566554485,0.07441069043343679,-0.29635648702161504
0.32068957122992003,0.03279196720282677,0.05459751539247665,-0.1826303058626991
0.2359819667672775,0.010036946036164623,-0.0020313598230895053,-0.33394239976048945
0.23113596510058665,0.01306748901616278,0.004089227691335345,-0.25327503910779603
0.2752842065111409,0.033007009937103295,0.06405959123111156,-0.12874579662733546
-0.24185970485503228,-0.1485389657354006,-0.34352428950433284,0.18499286433912174
-0.2377026698599704,-0.1469422315887903,-0.32247749211064386,0.17085612219521396
-0.24004382403571428,-0.15713580540741334,-0.3450898195594652,0.17057930532774654
0.27654103899506577,0.022103416652360604,0.02528442908191529,-0.19615081318554706
-0.245970074479819,-0.14198522163836969,-0.35473642252866394,0.19242438215924298
-0.2286625894747315,-0.16679396171230856,-0.3395340739090682,0.15597647556279082
-0.23987203727110684,-0.16194970730143185,-0.35695058297720755,0.16278938881546084
-0.23512777034514337,-0.14071313788801967,-0.33203960861589865,0.16005784507666512
-0.25281331545642244,-0.19216717759766486,-0.25613611526360164,0.14168317651565124
-0.2017006425049886,-0.1591985397953727,-0.2852899478992843,0.0870877679312396
-0.2294104504685398,-0.15276486877265225,-0.3013472508241352,0.15931029553348386
-0.22250870065996337,-0.06410336710885794,-0.27916327584849365,0.1514866477446056
-0.24318003863605073,-0.21818953373304023,-0.13250468219808154,0.08260379152990441
-0.23738465777360623,-0.09975533373071582,-0.32028495802599916,0.17443835302468197
-0.231390297651271,-0.08263903936332598,-0.3198896540037728,0.16174526806579517
-0.23936243117977313,-0.07060983663369573,-0.32829472719453917,0.15637998299711622
-0.2346550222829339,-0.026374192296409513,-0.26484255299238896,0.13633509783325126
-0.2413890307766744,-0.004618367152615989,-0.2578274757442283,0.1334495738426729
-0.20407374339869813,-0.1469119428388978,-0.33410850226047845,0.09239101559490981
-0.1817523059634007,-0.13937133186495826,-0.28835533772646155,0.04903409906186896
-0.20273520684614654,-0.09916916102763607,-0.2720616149556669,0.11820695686906055
-0.24219054556030484,-0.10090978396265193,-0.3169833784600639,0.16933378584864295
-0.2520175497175452,-0.1521956313884934,-0.2289763503027265,0.14813224264696523
-0.18626808425032415,-0.13350461110223327,-0.27919961626712936,0.0737222485526359
-0.19967179218177927,-0.14508961530223943,-0.32664569792673276,0.07651088105547542
-0.18509995966465354,-0.13902125141698757,-0.28343080845532403,0.06488810242621239
-0.2013479632391451,-0.10290872690610285,-0.2986663962546159,0.07612227557030496
-0.2027945335488628,-0.10280488736914319,-0.30271922735404516,0.0807098345345765
-0.199482783275285,-0.10194002154397337,-0.2805041137341704,0.08545996804335636
-0.22978140766262362,-0.10577385335874086,-0.34691595076435733,0.15354529277095896
-0.19185499954484364,-0.13723331114542958,-0.31477389938972034,0.06127831579047787
-0.2078668917118148,-0.10803782364350652,-0.3204444149128339,0.08680061882957088
-0.19682425057650924,-0.09276106757032272,-0.28238653642623074,0.07240369016150083
-0.20639235787472196,-0.10001988487454762,-0.3086492929797709,0.09330591281915734
-0.2130014657229665,-0.09498156655865239,-0.31713093975431866,0.10534564798195742
-0.21218529107814654,-0.09434476029102175,-0.3148354911802259,0.10652877625451898
-0.2146574349378092,-0.08817931830897256,-0.3244706600420687,0.10073470750826787
-0.22669631707068488,-0.08080093476735756,-0.323596249098209,0.12716018881266067
-0.2167082530551705,-0.10857436160048796,-0.334832860297397,0.1053718544281212
-0.21880581285928924,-0.08569695571636234,-0.3124522241651764,0.12043719563814631
